ID	STATUS	CHEBI_ACCESSION	SOURCE	PARENT_ID	NAME	DEFINITION	MODIFIED_ON	CREATED_BY	STAR
8330	30754	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	9784247	null
8331	4746	Kocuria rosea	NCBI:txid1275	null	null	null	null	PubMed Id	5473895	null
8332	44237	Prunus africana	NCBI:txid379279	null	null	null	null	PubMed Id	16783690	null
8333	16241	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	12805358	null
8334	25161	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	5839250	null
8335	5409	Limnanthes alba	NCBI:txid42439	null	null	null	null	PubMed Id	19170637	null
8336	17254	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	22198556	null
8337	27947	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15744050	null
8338	59114	Silene latifolia	NCBI:txid37657	null	null	null	null	PubMed Id	22937972	null
8339	5403	Moringa stenopetala	NCBI:txid161034	null	null	null	null	PubMed Id	12709911	null
8340	5402	Armoracia rusticana	NCBI:txid3704	null	null	null	null	PubMed Id	22779710	null
8341	18257	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	15449570	null
8342	33198	Penicillium expansum	NCBI:txid27334	null	null	null	null	PubMed Id	24024763	null
8343	5407	Eruca vesicaria  subsp. sativa	NCBI:txid29727	null	null	null	null	PubMed Id	19489541	null
8344	41237	Polyalthia	NCBI:txid105756	null	null	null	null	PubMed Id	24520907	null
8345	30852	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23052862	null
8346	16497	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	7929110	null
8347	30838	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23610393	null
8348	16113	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	4696527	null
8349	17621	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23500531	null
8350	32898	Taxus baccata	NCBI:txid25629	null	null	null	null	PubMed Id	23265441	null
8351	28683	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	16139256	null
8352	16393	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	24731183	null
8353	35986	Hordeum vulgare	NCBI:txid4513	null	null	null	null	PubMed Id	23793896	null
8354	16398	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8355	16525	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23562588	null
8356	16525	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	23811455	null
8357	32487	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24966042	null
8358	32487	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24733517	null
8359	18148	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	17765195	null
8360	18148	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	1449560	null
8361	79318	Brassica rapa subsp. pekinensis	NCBI:txid51351	null	null	null	null	PubMed Id	24868877	null
8362	32486	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24733517	null
8363	32486	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24966042	null
8364	79319	Brassica rapa	NCBI:txid3711	null	null	null	null	PubMed Id	23001436	null
8365	17191	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8366	17191	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8367	74661	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	22583701	null
8368	24309	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23859237	null
8369	79317	Brassica oleracea	NCBI:txid3712	null	null	null	null	PubMed Id	24128451	null
8370	16119	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24783849	null
8371	16119	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24981409	null
8372	71674	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	16630633	null
8373	79311	Brassica oleracea var. italica	NCBI:txid36774	null	null	null	null	PubMed Id	23110644	null
8374	32604	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8375	32604	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8376	46644	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	13831814	null
8377	46645	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24305546	null
8378	32605	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8379	32605	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8380	32608	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	3289762	null
8381	52392	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	12878451	null
8382	35998	Abelmoschus esculentus	NCBI:txid455045	null	null	null	null	PubMed Id	23768323	null
8383	24813	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	2361979	null
8384	15793	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	11392499	null
8385	15793	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	22711758	null
8386	17230	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	17024318	null
8387	44667	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	12297216	null
8388	20392	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	436278	null
8389	17189	Tremella fuciformis	NCBI:txid64657	null	null	null	null	PubMed Id	24547933	null
8390	39610	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	6338507	null
8391	17637	Penicillium griseofulvum	NCBI:txid5078	null	null	null	null	PubMed Id	16345795	null
8392	17637	Leibnitzia anandria	NCBI:txid41596	null	null	null	null	PubMed Id	24699147	null
8393	60874	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	19961175	null
8394	60874	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	21167146	null
8395	28821	Piper nigrum	NCBI:txid13216	null	null	null	null	PubMed Id	10575373	null
8396	18232	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	16630633	null
8397	16684	Datura stramonium	NCBI:txid4076	null	null	null	null	PubMed Id	15374592	null
8398	16148	Annona squamosa	NCBI:txid301693	null	null	null	null	PubMed Id	19296389	null
8399	16148	Opuntia littoralis	NCBI:txid993096	null	null	null	null	PubMed Id	24354326	null
8400	20109	Rattus norvegicus	NCBI:txid10116	null	null	null	null	PubMed Id	9660093	null
8401	60631	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	18502700	null
8402	18019	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8403	18019	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8404	32155	Stigmatella aurantiaca Sg a15	NCBI:txid675526	null	null	null	null	PubMed Id	18701458	null
8405	16343	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	3137238	null
8406	32903	Leifsonia soli	NCBI:txid582665	null	null	null	null	PubMed Id	24569847	null
8407	32620	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24206068	null
8408	32620	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8798704	null
8409	16857	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	4616942	null
8410	16857	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	22289691	null
8411	32623	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8412	32624	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8413	16755	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	11530998	null
8414	16755	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	16037564	null
8415	24462	Rattus norvegicus	NCBI:txid10116	null	null	null	null	PubMed Id	19768707	null
8416	16675	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	15230696	null
8417	16675	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	8724297	null
8418	32609	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	3289762	null
8419	18152	Morella rubra	NCBI:txid262757	null	null	null	null	PubMed Id	19407970	null
8420	17302	Senna siamea	NCBI:txid346999	null	null	null	null	PubMed Id	23513740	null
8421	17302	Solanum erianthum	NCBI:txid374041	null	null	null	null	PubMed Id	22136358	null
8422	32550	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8423	32550	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8424	67206	Nelumbo nucifera	NCBI:txid4432	null	null	null	null	PubMed Id	19919095	null
8425	32552	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8426	32552	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8427	32551	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24831709	null
8428	32551	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	24831709	null
8429	16074	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	15246959	null
8430	43419	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	1918882	null
8431	17200	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	11420884	null
8432	18295	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	24101735	null
8433	18295	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	22770225	null
8434	17202	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	7877593	null
8435	16530	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	9748245	null
8436	3687	Aloe vera	NCBI:txid34199	null	null	null	null	PubMed Id	24358188	null
8437	16867	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8438	16867	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	318639	null
8439	57661	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	22855027	null
8440	57661	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	14607989	null
8441	16537	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23052862	null
8442	22605	Candida albicans	NCBI:txid5476	null	null	null	null	PubMed Id	8204415	null
8443	21363	Bombyx mori	NCBI:txid7091	null	null	null	null	PubMed Id	18071251	null
8444	58021	Carica papaya	NCBI:txid3649	null	null	null	null	PubMed Id	22305790	null
8445	16765	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	222770225	null
8446	16765	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	24558969	null
8447	32619	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8798704	null
8448	32619	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24206068	null
8449	5414	Sisymbrium officinale	NCBI:txid203582	null	null	null	null	PubMed Id	23193942	null
8450	5415	Brassica oleracea var. italica	NCBI:txid36774	null	null	null	null	PubMed Id	23110644	null
8451	5413	Brassica oleracea var. italica	NCBI:txid36774	null	null	null	null	PubMed Id	23513733	null
8452	17333	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8971708	null
8453	17333	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	11745165	null
8454	28907	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	2111310	null
8455	9907	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	24816727	null
8456	9907	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	14989050	null
8457	15891	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	17875433	null
8458	32927	Artemisia armeniaca	NCBI:txid992876	null	null	null	null	PubMed Id	24459478	null
8459	30531	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	21437340	null
8460	28790	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	24136337	null
8461	9162	Brassica oleracea	NCBI:txid3712	null	null	null	null	PubMed Id	24128451	null
8462	16160	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	22855027	null
8463	16160	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	14607989	null
8464	21054	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	15358357	null
8465	57946	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	6775642	null
8466	16666	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	17765195	null
8467	79030	Ariopsis felis	NCBI:txid75286	null	null	null	null	PubMed Id	942371	null
8468	15695	Herpetosiphon aurantiacus	NCBI:txid65	null	null	null	null	PubMed Id	22307823	null
8469	17141	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	17581819	null
8470	17737	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	5432584	null
8471	16254	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	3793734	null
8472	32631	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	24939187	null
8473	32631	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	5764336	null
8474	16255	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	7042909	null
8475	16255	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	2405251	null
8476	32632	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8477	32632	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	318639	null
8478	29864	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	17765195	null
8479	29864	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	3117965	null
8480	32638	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	318639	null
8481	32638	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8482	27730	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	3289762	null
8483	16743	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	12003946	null
8484	64344	Myrcia multiflora	NCBI:txid375255	null	null	null	null	PubMed Id	21472649	null
8485	58425	Burkholderia cepacia	NCBI:txid292	null	null	null	null	PubMed Id	7684040	null
8486	32637	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	318639	null
8487	32637	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8488	32526	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15744050	null
8489	78285	Streptomyces olivaceus	NCBI:txid47716	null	null	null	null	PubMed Id	11376004	null
8490	32527	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15744050	null
8491	78286	Streptomyces olivaceus	NCBI:txid47716	null	null	null	null	PubMed Id	11376004	null
8492	36134	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	23859237	null
8493	32524	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15744050	null
8494	78283	Streptomyces olivaceus	NCBI:txid47716	null	null	null	null	PubMed Id	11376004	null
8495	32523	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15744050	null
8496	29750	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	12902239	null
8497	15971	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8852895	null
8498	15971	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	8852895	null
8499	15710	Aspergillus fumigatus	NCBI:txid746128	null	null	null	null	PubMed Id	23563483	null
8500	15710	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	12467448	null
8501	9107	Senecio	NCBI:txid18794	null	null	null	null	PubMed Id	21710732	null
8502	16990	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	18442622	null
8503	18703	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	2871866	null
8504	15811	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	17765195	null
8505	15811	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8017107	null
8506	78288	Streptomyces olivaceus	NCBI:txid47716	null	null	null	null	PubMed Id	11376004	null
8507	78287	Streptomyces olivaceus	NCBI:txid47716	null	null	null	null	PubMed Id	11376004	null
8508	6731	Aphis fabae	NCBI:txid191316	null	null	null	null	PubMed Id	13445686	null
8509	32513	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8852895	null
8510	32513	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	8852895	null
8511	46828	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	8724297	null
8512	46828	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	15230696	null
8513	28225	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	15375647	null
8514	32510	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	8852895	null
8515	32510	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8852895	null
8516	24149	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	14680973	null
8517	32511	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	8852895	null
8518	32511	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8852895	null
8519	32512	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8852895	null
8520	32512	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	8852895	null
8521	57524	Saccharomyces cerevisiae	NCBI:txid4932	null	null	null	null	PubMed Id	8017107	null
8522	57524	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	17765195	null
8523	57524	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	1550070	null
8524	58392	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	17765195	null
8525	58392	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	1449560	null
8526	17126	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	22770225	null
8527	17126	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	23868375	null
8528	17127	Carica papaya	NCBI:txid3649	null	null	null	null	PubMed Id	22305790	null
8529	61699	Anaphalis nubigena	NCBI:txid595329	null	null	null	null	PubMed Id	19731610	null
8530	16174	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	6980023	null
8531	16175	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	24565079	null
8532	16039	Mus musculus	NCBI:txid10090	null	null	null	null	PubMed Id	20601097	null
8533	16039	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	24227841	null
8534	32931	Carthamus tinctorius	NCBI:txid4222	null	null	null	null	PubMed Id	23371463	null
8535	32931	Periploca laevigata	NCBI:txid413294	null	null	null	null	PubMed Id	22439883	null
8536	28478	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	13658992	null
8537	78688	Lysobacter gummosus	NCBI:txid262324	null	null	null	null	PubMed Id	18058176	null
8538	78688	Pseudomonas fluorescens PF5	NCBI:txid1218948	null	null	null	null	PubMed Id	15826166	null
8539	78688	Pseudomonas protegens PF5	NCBI:txid220664	null	null	null	null	PubMed Id	24742073	null
8540	9533	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	12111441	null
8541	11173	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	1091286	null
8542	12931	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	14680973	null
8543	28897	Scandix balansae	NCBI:txid54832	null	null	null	null	PubMed Id	23847066	null
8544	32822	Escherichia coli	NCBI:txid562	null	null	null	null	PubMed Id	22289691	null
