ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
1308	66060	2013-02-27	66060	General	Phytochemistry (1998), 49(7), 2185-2189.
1309	72630	2013-02-27	72630	General	See also Anthony G. M. Barrett, Michael Pena and J. Adam Willardsen, 'Total synthesis and structural elucidation of the antifungal agent papulacandin D.' J. Org. Chem., 1996, 61 (3), pp 1082-1100. DOI: 10.1021/jo951895e
1310	72633	2013-02-27	72633	General	A closed class.
1311	66097	2013-03-04	66097	General	Phytochemistry (2001), 58(8),1251-1256.
1312	66107	2013-03-04	66107	General	Tetrahedron (2007),63, 5212 - 5219.
1313	66108	2013-03-04	66108	General	Tetrahedron (2007),63, 5212 - 5219.
1314	66109	2013-03-06	66109	General	Tetrahedron (2007),63, 5212 - 5219.
1315	66110	2013-03-06	66110	General	Tetrahedron (2007),63, 5212 - 5219.
1316	66111	2013-03-06	66111	General	Tetrahedron (2008),64, 7127-7130.
1317	66112	2013-03-06	66112	General	Tetrahedron (2008),64, 7127-7130.
1318	66113	2013-03-06	66113	General	Tetrahedron (2008),64, 7127-7130.
1319	66116	2013-03-06	66116	General	Tetrahedron(2009), 65, 51 - 56.
1320	66117	2013-03-06	66117	General	Tetrahedron (2009), 65, 51-56.
1321	27409	2013-03-11	855249	CompoundName	Revised stereochemistry of the structure:J. Agric. Food Chem. (2012), 60, 2053-2062.
1322	2303	2013-03-11	2303	General	Phytochemistry (1990),29, 1348-1350.
1323	66118	2013-03-14	66118	General	Tetrahedron (2009), 65, 51-56.
1324	66125	2013-03-15	66125	General	J. Nat. Prod. (1996), 59, 777-779.
1325	66140	2013-03-18	66140	General	The stereochemistry of karalicin has not been determined.
1326	66545	2013-03-19	66545	General	J. Org. Chem. (1983), 48,  4462-4466.
1327	66588	2013-03-21	66588	General	Phytochem. Lett. (2008), 1, 54-58.
1328	66589	2013-03-25	66589	General	Phytochem. Lett. (2008), 1, 54-58.
1329	66690	2013-04-05	66690	General	J. Org. Chem. (1992), 57, 6604-6607
1330	66691	2013-04-05	66691	General	The compound has been isolated as a mixture of 5R and 5S enantiomers.
1331	66692	2013-04-05	66692	General	The compound has been isolated as a mixture of 5R and 5S  enantiomers.
1332	66693	2013-04-08	66693	General	The compound has been isolated as a mixture of 5R and 5S enantiomers.
1333	66694	2013-04-08	66694	General	The compound has been isolated as a mixture of all 4 stereoisomers at C-5 and C-10.
1334	66697	2013-04-08	66697	General	Bull. Korean Chem. Soc. (2003), 24(11), 1699-1701.
1335	66391	2013-04-10	66391	General	The compound was isolated as an enantiomeric mixture.
1336	66392	2013-04-10	66392	General	The compound was isolated as an enantiomeric mixture.
1337	66413	2013-04-11	66413	General	The compound is obtained as a mixture of diastereomers with M- and P- configurations originating due to the presence of a biphenyl ring system.
1338	66414	2013-04-11	66414	General	The compound is obtained as a mixture of diastereomers with M- and P- configurations originating due to the presence of a biphenyl ring system.
1339	66386	2013-04-15	66386	General	An atropisomer of michellamine A.
1340	66385	2013-04-15	66385	General	An atropisomer of michellamine B.
1341	66610	2013-04-15	66610	General	Tetrahedron Lett.(2001), 42, 1255 - 1258.
1342	66611	2013-04-15	66611	General	Tetrahedron Lett. (1998), 39, 1361 - 1364.
1343	66612	2013-04-15	66612	General	Tetrahedron Lett. (1998), 39, 1361 - 1364.
1344	73214	2013-04-18	857278	CompoundName	Note that in synonyms, the 'o' in Fo refers to oligomycin; F0 (numeral instead of letter) is therefore incorrect.
1345	73214	2013-04-18	857266	CompoundName	Note that in synonyms, the 'o' in Fo refers to oligomycin; F0 (numeral instead of letter) is therefore incorrect.
1346	73214	2013-04-18	857265	CompoundName	Note that in synonyms, the 'o' in Fo refers to oligomycin; F0 (numeral instead of letter) is therefore incorrect.
1347	73214	2013-04-18	857274	CompoundName	Note that in synonyms, the 'o' in Fo refers to oligomycin; F0 (numeral instead of letter) is therefore incorrect.
1348	66838	2013-04-19	66838	General	Phytochemistry (1994), 36(1), 153-158.
1349	66538	2013-04-24	66538	General	For further details see: Cordell, G.A., Angerhofer, C.K. and Pezzuto, J.M. (1994), Pure & Appl. Chem., 66, 2283; Tan, P., Hou, C., Liu, Y., Lin, J.L. and  Cordell, G.A. (1991), J. Org. Chem., 56, 7130.
1350	66177	2013-04-26	66177	General	scalusamide A has been isolated as a mixture of epimers at C-7
1351	7625	2013-05-02	7625	General	For configuration of the naturally occurring form, see Perry, C.W., et al., J. Org. Chem., 1972, v37, 4371.
1352	53078	2013-05-15	53078	General	According to IUPAC recommendations, the term "DNP-Lys" is synonymous with "DNP-L-Lys." Therefore, some features of the L-isomer (CHEBI:53080) are curated here.
1353	73877	2013-05-31	73877	General	For a total synthesis, see A. Ohta et al., Chem. Pharm. Bull., 1994, v42(2), 277-279.
1354	74014	2013-06-07	74014	General	For a total synthesis, see D. Delorme et al., J. Org. Chem., 1989, 54(15), 3635-3640.
1355	2938	2013-06-13	2938	General	The structure shown is the revised structure as reported by Pecio, L., Jederejek, D., Masullo, M., Piacente, S., Oleszek, W. and Stochmal, A. (2012) Revised structures of avenacosides A and B and a new sulfated saponin from Avena sativa L. Magn. Reson. Chem., 2012, 50, 755-758.
1356	2937	2013-06-13	2937	General	The structure shown is the revised structure as reported by Pecio, L., Jederejek, D., Masullo, M., Piacente, S., Oleszek, W. and Stochmal, A. (2012) Revised structures of avenacosides A and B and a new sulfated saponin from Avena sativa L. Magn. Reson. Chem., 2012, 50, 755-758.
1357	74108	2013-06-13	74108	General	For crystal structure, see Craig, R.E.R., et al., J. Nat. Prod., 1990, v53(6), 1585-1586. For isolation from Tanacetum vlugare, see Sanz., J.F. and Marco, J.A., J. Nat. Prod., 1991, 54(2), 591-596.
1358	73239	2013-06-13	73239	General	For isolation from Tanacetum vlugare, see Sanz., J.F. and Marco, J.A., J. Nat. Prod., 1991, 54(2), 591-596.
1359	74113	2013-06-13	74113	General	For isolation from Tanacetum vlugare, see Sanz., J.F. and Marco, J.A., J. Nat. Prod., 1991, 54(2), 591-596.
1360	74252	2013-06-21	74252	General	For isolation and structure, see Persmark, M. et al., J. Am. Chem. Soc., 1993, 115(10), 3950-3956.
1361	73998	2013-06-24	834823	DatabaseAccession	The entry in LipdMaps is for the non-ionised molecule, not the dianion.
1362	74164	2013-06-27	74164	General	For biocatalytic preparation by selective redution of the C=C bond of 1-nitrocyclohexene, see Mansell, D.J., Toogood, H.S., Waller, J., Hughes, J.M.X., Levy, C.W., Gardiner, J.M., and Scrutton, N.S. (2013) Biocatalytic asymmetric alkene reduction: crystal structure and characterization of a double bond reductase from Nicotiana tabacum. ACS Catal. 3, 370-379.
1363	74526	2013-07-03	863183	CompoundName	This name is commonly used for sec-butylamine in crop protection literature.
1364	73236	2013-07-12	863924	CompoundName	For determination of absolute configuration as (4S,5R), see Urban, J., Dahlberg, C.J., Carroll, B.J. and Kaminsky, W. (2013) Absolute configuration of beer's bitter compounds. Angew. Chem. Int. Ed., v52, 1553-1555.
1365	66337	2013-07-15	66337	General	Helv. Chim. Acta, 29, 139.
1366	74728	2013-07-16	74728	General	Note that the nomenclature is confusing: although acriflavinium chloride is the recommended International Nonproprietary Name for this mixture of 3,6-diaminoacridine dihydrochloride and 3,6-diamino-10-methylacridinium chloride hydrochloride, the same name is also used by the British Pharmacopoeia for acriflavinium monochloride, which is a mixture of 3,6-diaminoacridine monohydrochloride and 3,6-diamino-10-methylacridinium chloride.
1367	74729	2013-07-16	864158	CompoundName	Note that the nomenclature is confusing: the British Pharmacopoeia uses the name acriflavinium chloride for this mixture of 3,6-diaminoacridine monohydrochloride and 3,6-diamino-10-methylacridinium chloride, although the same name, acriflavinium chloride, is the recommended International Nonproprietary Name for a mixture of 3,6-diaminoacridine dihydrochloride and 3,6-diamino-10-methylacridinium chloride hydrochloride.
1368	74654	2013-07-16	74654	General	For synthesis and preliminary biological evaluation for anticancer activity, see Jiang, X., Sun, Y., Yao, J., Cao, Y., Kai, M., He, N., Zhang, X., Wang, Y. and Wang, R. (2012) Core scaffold-inspired concise synthesis of chiral spirooxindole-pyranopyrimidines with broad-spectrum anticancer potency. Adv. Synth. Catal., 354(5), 917-925.
1369	66080	2013-07-18	66080	General	Tetrahedron Lett.,43(13), 2351-2354.
1370	66079	2013-07-18	66079	General	Tetrahedron Lett.,43(13), 2351-2354.
1371	66749	2013-07-19	66749	General	Absolute stereochemistry of the compound has not been determined.
1374	74893	2013-07-25	74893	General	Names are for the compound in which the reducing-end monosaccharide residue is in the ring-closed form.
1375	74915	2013-07-25	74915	General	Major species present in equilibrium with ones in which the reducing-end GlcNAc residue is in ring-opened form (structure similar to that in CHEBI:74912).
1376	74921	2013-07-25	74921	General	For a stereocontrolled synthesis, see Nadin, A. et al., Tetrahedron, 2001, 57, 1861-1864.
1377	65614	2013-07-30	65614	General	The chirality of C-3/C-3" has not been determined.
1378	65615	2013-07-30	65615	General	The chirality of C-3/C-3" has not been determined.
1379	65617	2013-07-30	65617	General	Phytochemistry (1999), 52, 1731-1734
1380	75054	2013-08-02	75054	General	For synthesis, see Patil, S.A., Weng, C.-M., Huang, P.-C. and Hong, F.-E. (2009) Convenient and efficient Suzuki-Miyaura cross-coupling reactions catalyzed by palladium complexes containing N,N,O-tridentate ligands. Tetrahedron, 65, 2889-2897.
1381	75131	2013-08-14	75131	General	For synthesis, see Nishida, A., Sorimachi, H., Iwaida, M., Matsumizu, M., Kawate, T. and Nakagawa, M. (1998) Synlett, 389-390.
1382	66007	2013-08-19	66007	General	Tetrahedron, 2003 , 59(34), 6403 - 6408.
1383	66008	2013-08-19	66008	General	Tetrahedron, 2003 , 59(34), 6403 - 6408.
1384	68290	2013-08-21	68290	General	The relative configuration of the compound suggests a trans-fusion of rings A and B.
1385	68286	2013-08-21	68286	General	The absolute sterochemistry has not been determined.
1386	75312	2013-08-22	866981	CompoundName	As referred to in PMID:23844703.
1387	75352	2013-08-27	75352	General	Tetrahedron Letters (2000), 41(5), 781 - 784
1388	75372	2013-08-28	867312	CompoundName	C.I. Basic Red 9 is widely used as a synonym for the hydrochloride salt of pararosaniline.
1389	75370	2013-08-28	75370	General	This is the entry for unspecified stereochemistry. For the racemate, see CHEBI:75375.
1390	75387	2013-08-29	75387	General	European Journal of Organic Chemistry (2005), 9, 1736 - 1740
1391	75388	2013-08-29	75388	General	European Journal of Organic Chemistry (2005), 9, 1736 - 1740
1392	75204	2013-08-30	75204	General	For details see: Sandercock, A.M., Charles, E.H., Scaife, W., Kirkpatrick, P.N., O'Brien, S.W., Papageorgiou, E.A., Spencer, J.B. and Williams, D.H. Biosynthesis of the di-meta-hydroxyphenylglycine constituent of the vancomycin-group antibiotic chloroeremomycin. Chem. Comm. (2001) 1252-1253.
1393	29474	2013-08-30	29474	General	For details see: Sandercock, A.M., Charles, E.H., Scaife, W., Kirkpatrick, P.N., O'Brien, S.W., Papageorgiou, E.A., Spencer, J.B. and Williams, D.H. Biosynthesis of the di-meta-hydroxyphenylglycine constituent of the vancomycin-group antibiotic chloroeremomycin. Chem. Comm. (2001) 1252-1253.
1394	75210	2013-08-30	75210	General	For details see: Sandercock, A.M., Charles, E.H., Scaife, W., Kirkpatrick, P.N., O'Brien, S.W., Papageorgiou, E.A., Spencer, J.B. and Williams, D.H. Biosynthesis of the di-meta-hydroxyphenylglycine constituent of the vancomycin-group antibiotic chloroeremomycin. Chem. Comm. (2001) 1252-1253.
1395	5607	2013-08-30	5607	General	Tetrahedron (2004), 60 (1), 171 - 177.
1396	7020	2013-09-02	7020	General	Phytochemistry(1989), 28(9), 2439 - 2441.
1397	23503	2013-09-11	23503	General	This is the stereochemically unspecified form of cycloserine. D-, L- and racemic cycloserine have separate ChEBI IDs.
1398	53580	2013-09-11	840967	DatabaseAccession	Diagram shows the Z stereoisomer.
1399	3567	2013-09-13	683759	CompoundName	A misnomer, as the term 'cetrimide' strictly refers to a mixture of different alkyltrimethylammonium bromides.
1400	63038	2013-09-30	63038	General	Being an oxidising agent, ammonium nitrate (AN) is commonly mixed with fuel to make explosives. Under normal conditions, it is quite stable (i.e. it is an ingredient of many explosives, rather than an explosive itself). However, when heated (e.g. in a fire), AN can decompose, producing oxygen and a lot of heat. The heat produced causes more AN to decompose, generating more heat, and so on, while the oxygen produced causes the fire to burn more vigorously. The result is that once started, the thermal decomposition is generally impossible to stop and will often end in an explosion - see, for example, http://en.wikipedia.org/wiki/Texas_City_Disaster
1401	75555	2013-10-03	75555	General	Note that this is the ChEBI record for 1-monostearoylglycerol with unspecified stereochemistry. The ChEBI ID for racemic 1-monostearoylglycerol is CHEBI:75557.
1402	69081	2013-10-03	69081	General	Note that this is the ChEBI record for 1-monopalmitoylglycerol with unspecified stereochemistry. The ChEBI ID for racemic 1-monopalmitoylglycerol is CHEBI:75811.
1403	75861	2013-10-08	75861	General	For further information, see http://www.mindat.org/min-305.html , http://webmineral.com/data/Arsenopyrite.shtml and https://www.museumwales.ac.uk/en/mineralogy/database/?mineral=41
1404	76223	2013-11-07	76223	General	This entry is that for 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid with unspecified stereochemistry. The racemate, ketorolac, has a separate entry.
1405	6129	2013-11-07	6129	General	This is the entry for racemic ketorolac. There are separate entries for the individual enantiomers and for 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid with unspecified stereochemistry.
1406	69000	2013-11-13	69000	General	The compound is isolated as a a mixture of epimers at C-23.
1407	69001	2013-11-13	69001	General	The compound is isolated as a a mixture of epimers at C-23.
1408	76272	2013-11-18	76272	General	For details see: Ishikura, N. and Yang, Z.Q. UDP-D-xylose: flavonol 3-O-xylosyltransferase from young leaves of Euonymus alatus f. ciliato-dentatus. Z. Naturforsch. C: Biosci. 46 (1991) 1003-1010.
1409	2564	2013-11-18	871761	CompoundName	Aldrin is the ISO common name for material containing more than 95% of the pure compound; the pure compound has the ISO common name HHDN.
1410	76294	2013-11-18	76294	General	For details see: Ishikura, N. and Yang, Z.Q. UDP-D-xylose: flavonol 3-O-xylosyltransferase from young leaves of Euonymus alatus f. ciliato-dentatus. Z. Naturforsch. C: Biosci. 46 (1991) 1003-1010.
1411	34696	2013-11-18	58383	CompoundName	Dieldrin is the ISO common name for material containing more than 85% of the pure compound; the pure compound has the ISO common name HEOD.
1413	17356	2013-11-20	75789	CompoundName	Misnomer.
1414	9941	2013-11-25	9941	General	Phytochemistry (1992), 31(1), 305 - 308.
1415	49183	2013-12-16	49183	General	Phosphatidylcholine is a major component of lecithin, and the two terms are often used as synonyms.
1416	35457	2013-12-23	875759	CompoundName	Name is ambiguous.
1417	35457	2013-12-23	875754	CompoundName	Name is ambiguous.
1418	72774	2014-01-06	876678	CompoundName	Ambiguous
1419	72774	2014-01-06	876683	CompoundName	Ambiguous
1420	72774	2014-01-06	876676	CompoundName	Ambiguous
1421	72774	2014-01-06	876679	CompoundName	Ambiguous
1422	76854	2014-01-06	876795	CompoundName	Name used in Supporting Information for PMID:24248772.
1423	76865	2014-01-06	876807	CompoundName	Name used in Supporting Information for PMID:24248772.
1424	76868	2014-01-06	876810	CompoundName	Name used in Supporting Information for PMID:24248772.
1425	76873	2014-01-06	876811	CompoundName	Name used in Supporting Information for PMID:24248772.
1426	76917	2014-01-08	76917	General	This is the entry for the compound with undefined stereochemistry. There are separate entries for individual enantiomers and for the racemate (nisoldipine).
